image_id,identity,path,date,orientation,time-aware,time-proportional,random
5725,t018,images/t018/oYXQAsbJXf.JPG,2011-07-27,top,train,test,train
5726,t018,images/t018/iZiwfCAqyR.JPG,2011-07-28,topleft,train,val,train
5727,t018,images/t018/hbwODEVftn.JPG,2011-07-28,topright,train,val,train
5728,t018,images/t018/hRljZWGiQD.JPG,2011-07-28,topleft,train,val,train
5729,t018,images/t018/WjQvuERXEO.JPG,2011-07-15,topright,train,train,train
5730,t018,images/t018/uXZRJpKqVU.jpg,2011-07-15,left,train,train,test
5731,t018,images/t018/sBgNXYZCbl.JPG,2011-07-15,topright,train,train,train
5732,t018,images/t018/oaOwZjLaqA.JPG,2011-07-15,topleft,train,train,train
5733,t018,images/t018/XeYmLcnTlm.JPG,2011-07-15,right,train,train,test
5734,t018,images/t018/sSGfwFcVjn.JPG,2011-07-15,right,train,train,test
5735,t018,images/t018/urhJLaPuku.jpg,2011-07-15,right,train,train,test
5736,t018,images/t018/QAAPYCgfFA.JPG,2011-07-27,top,train,test,train
5737,t018,images/t018/XlmZVmlkHe.JPG,2011-07-27,topright,train,test,train
5738,t018,images/t018/NjnZjcKbQw.jpg,2011-07-27,topleft,train,test,train
5739,t018,images/t018/HtQnzGbfhY.JPG,2011-07-27,topleft,train,test,train
5740,t018,images/t018/gDfArvTGCV.JPG,2011-07-27,left,train,test,train
5741,t018,images/t018/GnZhndhwsi.JPG,2011-07-27,topleft,train,test,train
5742,t018,images/t018/jVlKbxnzlQ.JPG,2011-07-27,topright,train,test,train
6450,t018,images/t018/OoCbxLygTN.JPG,2011-07-15,topright,train,train,train
2720,t019,images/t019/teAXWqmYCY.jpg,2011-07-17,topleft,train,train,train
2721,t019,images/t019/IGEDlUWUGW.JPG,2011-07-17,left,train,train,train
2722,t019,images/t019/exFOpNbDOp.JPG,2011-07-17,topleft,train,train,train
2723,t019,images/t019/nhTeuENuGK.JPG,2011-07-17,top,train,train,train
2724,t019,images/t019/fdUBLaBEvx.jpg,2011-07-17,topleft,train,train,train
2725,t019,images/t019/TwpuPKfrMh.JPG,2011-07-17,topleft,train,train,train
3075,t020,images/t020/tENElHjbZx.JPG,2013-07-02,right,train,train,train
3076,t020,images/t020/ACJaeIphOE.JPG,2013-07-02,topright,train,train,train
3077,t020,images/t020/hfoMHiCeuk.JPG,2013-07-02,right,train,train,train
3078,t020,images/t020/HhtIXGXRcE.JPG,2013-07-02,topright,train,train,train
3079,t020,images/t020/gnmdwPpUZX.JPG,2013-07-02,topright,train,train,train
3080,t020,images/t020/fViOzHEVZu.JPG,2015-07-11,topright,train,train,train
3081,t020,images/t020/gfCYYepbkj.JPG,2015-07-11,right,train,train,train
3082,t020,images/t020/xlTXmFTvek.JPG,2015-07-11,left,train,train,val
3083,t020,images/t020/hzpLsSfKey.JPG,2015-07-11,right,train,train,test
3084,t020,images/t020/JQjwvVvWvm.JPG,2015-07-11,topright,train,train,train
3085,t020,images/t020/oymadhDihf.JPG,2015-07-11,left,train,train,train
3086,t020,images/t020/fgszSjhoHa.JPG,2015-07-11,topright,train,train,train
3087,t020,images/t020/owuCxsSmNZ.JPG,2015-07-11,topright,train,train,test
3088,t020,images/t020/GyPFTaovuq.JPG,2015-07-11,right,train,train,train
3089,t020,images/t020/bOKksnxlvV.JPG,2015-07-11,left,train,train,train
3090,t020,images/t020/YaGEUDOxLU.JPG,2015-06-30,topleft,train,train,val
3091,t020,images/t020/FbsvEBoCUt.JPG,2015-06-30,left,train,train,train
3092,t020,images/t020/kLtNDzZVSx.JPG,2015-07-08,top,train,train,val
3093,t020,images/t020/aHVDbxNCsM.JPG,2015-07-08,right,train,train,val
3094,t020,images/t020/wPIALXtsxd.JPG,2015-07-08,top,train,train,train
3095,t020,images/t020/xGyriPtrMU.JPG,2015-07-08,right,train,train,test
3096,t020,images/t020/HLyNIwARbU.JPG,2015-07-08,right,train,train,test
3097,t020,images/t020/RhZiDloeso.JPG,2015-07-08,topleft,train,train,train
3098,t020,images/t020/sxtrvIQYIE.JPG,2015-07-08,left,train,train,train
3099,t020,images/t020/ikvSHveviQ.JPG,2015-06-30,topleft,train,train,train
3100,t020,images/t020/fGqpfwVmIK.JPG,2015-06-30,left,train,train,val
3101,t020,images/t020/OUYzbRZIlf.JPG,2015-06-30,right,train,train,train
3102,t020,images/t020/coXvlCVKdt.JPG,2015-06-30,right,train,train,train
3103,t020,images/t020/tSIVyrFUln.JPG,2015-06-30,topright,train,train,train
3104,t020,images/t020/ubgaYCHKme.JPG,2015-06-30,right,train,train,test
3105,t020,images/t020/jGpjnHKBOu.JPG,2015-06-30,top,train,train,val
3106,t020,images/t020/GsDHYeuuPQ.JPG,2015-06-30,topleft,train,train,train
3107,t020,images/t020/HxoUyQpSeG.JPG,2011-07-25,topleft,train,train,train
3108,t020,images/t020/fkAuLEZhmK.JPG,2011-07-25,right,train,train,test
3109,t020,images/t020/JrTfNUunFj.JPG,2011-07-25,topright,train,train,val
3110,t020,images/t020/vEjqPoUWeS.JPG,2011-07-25,top,train,train,val
106,t021,images/t021/EvEvHlOYDp.JPG,2014-06-25,topleft,train,test,train
107,t021,images/t021/CmYqeoluJq.jpg,2014-06-25,topright,train,test,train
108,t021,images/t021/sOGSAjJsTW.JPG,2014-06-25,left,train,test,train
109,t021,images/t021/DRzSqEmREy.JPG,2014-06-25,left,train,test,train
110,t021,images/t021/ZmVYSxQFCR.JPG,2014-06-25,topright,train,test,train
111,t021,images/t021/SyMkdXQDbo.JPG,2014-06-25,left,train,test,train
112,t021,images/t021/SBUYDJbrxc.JPG,2014-06-25,left,train,test,train
113,t021,images/t021/uajaUWzoLe.JPG,2014-06-25,right,train,test,train
114,t021,images/t021/PILmqYOdYq.JPG,2014-06-25,right,train,test,train
115,t021,images/t021/cbkIIFdUbK.JPG,2014-06-25,right,train,test,train
116,t021,images/t021/GiqysmRyEd.JPG,2011-07-25,topright,train,train,train
117,t021,images/t021/NtKUptYfgU.JPG,2011-07-25,topright,train,train,val
118,t021,images/t021/tDVkUVHLRK.JPG,2011-07-25,top,train,train,train
119,t021,images/t021/gmwXGQmoLd.JPG,2011-07-25,left,train,train,train
120,t021,images/t021/XjLBsBvIkG.JPG,2011-07-25,topleft,train,train,train
121,t021,images/t021/vbjsoJnfHg.JPG,2011-07-25,topright,train,train,train
122,t021,images/t021/HIkBkzgmjp.jpg,2011-07-25,left,train,train,train
123,t021,images/t021/oobHXCckqo.jpg,2011-07-25,topright,train,train,train
7141,t022,images/t022/wwaKIffzVZ.JPG,2016-07-02,right,train,val,test
7142,t022,images/t022/XMbSfBbZUY.JPG,2016-07-02,right,train,val,test
7143,t022,images/t022/sreQCEYdkU.JPG,2016-07-02,left,train,val,train
7144,t022,images/t022/HqltsXKZdr.JPG,2016-07-02,right,train,val,train
7145,t022,images/t022/JVhWulvgEF.JPG,2016-06-30,right,train,train,train
7146,t022,images/t022/csLAYFcMRQ.JPG,2016-06-30,left,train,train,train
7147,t022,images/t022/GlbieCyQhx.JPG,2016-06-30,right,train,train,train
7148,t022,images/t022/WhiRfFPzBJ.JPG,2016-06-30,left,train,train,train
7149,t022,images/t022/PXPwSSXPor.JPG,2016-06-30,topleft,train,train,val
7150,t022,images/t022/lzZcPjYSye.JPG,2016-06-30,left,train,train,test
7151,t022,images/t022/WNzLbodFhu.JPG,2013-07-12,right,train,train,train
7152,t022,images/t022/afcuWglSmW.JPG,2013-07-12,right,train,train,test
7153,t022,images/t022/jXHCjQbeJp.JPG,2013-07-12,topleft,train,train,test
7154,t022,images/t022/raAMnpTUWx.JPG,2013-07-12,left,train,train,train
7155,t022,images/t022/eQdIlSwMTg.JPG,2013-07-12,left,train,train,train
7156,t022,images/t022/wEjPYvtmBu.JPG,2011-07-25,top,train,train,train
7157,t022,images/t022/QGaEMdiNJC.JPG,2011-07-25,topright,train,train,train
7158,t022,images/t022/TIfxUrzuKP.JPG,2011-07-25,top,train,train,train
7160,t022,images/t022/BMTgxSxSGr.JPG,2011-07-25,topright,train,train,val
7161,t022,images/t022/jHJOLeGjfM.JPG,2011-07-25,right,train,train,train
3473,t023,images/t023/XJuWRTgkDL.JPG,2016-10-02,right,train,train,val
3474,t023,images/t023/GbMUtabafJ.JPG,2016-10-02,right,train,train,train
3475,t023,images/t023/YupQhzjVSA.JPG,2016-10-02,left,train,train,train
3476,t023,images/t023/RRmCBXTZGC.JPG,2016-10-02,left,train,train,train
3477,t023,images/t023/cvtWlhGzIS.JPG,2013-08-03,topleft,train,train,train
3478,t023,images/t023/CMTutQfpan.JPG,2013-08-03,left,train,train,test
3479,t023,images/t023/SyemTgSGfq.JPG,2013-08-03,topleft,train,train,val
3480,t023,images/t023/ymtBoqSfoQ.JPG,2013-08-03,topleft,train,train,train
3481,t023,images/t023/XhwUKAINSQ.JPG,2013-08-03,topleft,train,train,train
3482,t023,images/t023/UUrrYIoGTe.JPG,2014-09-23,topleft,train,train,train
3483,t023,images/t023/TAuNiDHlSS.JPG,2014-09-23,top,train,train,train
3484,t023,images/t023/YBRnhLZbtX.jpg,2014-09-23,right,train,train,test
3485,t023,images/t023/QHaswTBQDU.JPG,2019-09-01,front,val,train,train
3486,t023,images/t023/fhJaLMQMfd.JPG,2019-09-01,left,val,train,test
3487,t023,images/t023/yoXOVePDDq.JPG,2019-09-01,right,val,train,train
3488,t023,images/t023/gIWPQbASwH.JPG,2019-09-01,right,val,train,train
3489,t023,images/t023/TrKSnHIDwC.JPG,2019-09-01,left,val,train,train
3490,t023,images/t023/wzUusCgQsh.JPG,2019-09-01,left,val,train,val
3491,t023,images/t023/HZsbkIjucU.JPG,2019-09-01,right,val,train,train
3492,t023,images/t023/shXzdbiwef.JPG,2019-09-01,left,val,train,train
3493,t023,images/t023/bFDAvrYiWl.JPG,2019-09-01,right,val,train,test
3494,t023,images/t023/YTCKpQVEGl.JPG,2019-09-02,front,val,test,train
3495,t023,images/t023/nRYVdYfqBM.JPG,2019-09-02,topright,val,test,val
3496,t023,images/t023/FjcFDshgIm.JPG,2019-09-02,right,val,test,train
3497,t023,images/t023/RGgyZSkQxK.JPG,2019-09-02,left,val,test,train
3498,t023,images/t023/nrVByYSegz.JPG,2019-09-02,left,val,test,train
3499,t023,images/t023/CRedDLWUSY.JPG,2019-09-02,left,val,test,train
3500,t023,images/t023/ReJwfWAkuE.JPG,2019-09-02,left,val,test,test
3501,t023,images/t023/AKOFtQyjtX.JPG,2011-07-30,topright,train,train,train
3502,t023,images/t023/GSCUgXKmJm.JPG,2011-07-30,topright,train,train,train
3503,t023,images/t023/tOOcZzuFnv.JPG,2011-07-30,topleft,train,train,train
3504,t023,images/t023/ixwtgjWGyu.JPG,2011-07-30,right,train,train,train
3505,t023,images/t023/ghUhbQBLTk.JPG,2011-07-30,topleft,train,train,train
3506,t023,images/t023/sXKQqnwTTb.JPG,2011-07-30,topright,train,train,train
3507,t023,images/t023/nxewsVzGJq.JPG,2011-07-30,topright,train,train,train
3508,t023,images/t023/hOkmmpVXSB.JPG,2011-07-30,left,train,train,test
3509,t023,images/t023/OjSobbdEHy.JPG,2011-07-28,topright,train,train,train
3510,t023,images/t023/lyDndXWsdK.JPG,2011-07-28,topright,train,train,train
3511,t023,images/t023/pbbQhyoZgE.JPG,2011-07-28,top,train,train,train
3512,t023,images/t023/ZQXMXEKkaW.jpg,2011-07-28,topright,train,train,val
3513,t023,images/t023/loNSGurkgu.JPG,2011-07-28,topleft,train,train,train
3514,t023,images/t023/kcTtcyegVj.JPG,2011-07-28,right,train,train,train
3515,t023,images/t023/VkVfgdYwwH.JPG,2012-08-07,topleft,train,train,test
3516,t023,images/t023/HpBIziWqan.JPG,2012-08-07,topright,train,train,train
3517,t023,images/t023/WnBSPWEYqo.JPG,2012-08-07,top,train,train,train
3518,t023,images/t023/qmpVGJGnJQ.JPG,2012-08-07,topright,train,train,train
3519,t023,images/t023/PDTXFSeujN.JPG,2012-08-07,top,train,train,val
3520,t023,images/t023/oBndAkhCVa.JPG,2012-08-07,left,train,train,train
3521,t023,images/t023/XXfxGKrZdj.JPG,2012-08-07,top,train,train,train
1111,t024,images/t024/PnmsiooXhN.JPG,2011-09-16,right,train,train,train
1112,t024,images/t024/EetSrwBlOa.JPG,2011-09-16,topleft,train,train,train
1113,t024,images/t024/awPGOnHPTI.JPG,2011-09-16,topright,train,train,train
1114,t024,images/t024/UiTlZNUYjv.JPG,2011-09-16,left,train,train,train
1115,t024,images/t024/gegeBNRnzl.JPG,2011-09-16,left,train,train,train
1116,t024,images/t024/XIbDZWSvjm.JPG,2011-09-16,topright,train,train,train
1117,t024,images/t024/tAKTOxddqV.JPG,2011-09-16,left,train,train,train
201,t025,images/t025/xmRtMhuQaH.jpg,2019-06-18,right,val,val,train
2051,t025,images/t025/xNJkoyJeMZ.JPG,2014-08-04,front,train,train,train
2052,t025,images/t025/hizkUwyyHC.JPG,2014-08-04,topleft,train,train,train
2053,t025,images/t025/EqOhlatgUK.jpg,2014-08-04,right,train,train,val
2055,t025,images/t025/zJxEjCtIhO.JPG,2014-08-04,top,train,train,train
2056,t025,images/t025/ptIvGmfkHq.JPG,2014-08-04,left,train,train,val
2057,t025,images/t025/ELHLLqXaov.JPG,2014-08-04,right,train,train,train
2058,t025,images/t025/EXeVosOmbI.JPG,2014-08-04,left,train,train,train
2059,t025,images/t025/fVZExqOGmk.JPG,2017-07-19,left,train,train,train
2060,t025,images/t025/litZGfffsv.JPG,2017-07-19,right,train,train,train
2061,t025,images/t025/pnOCDsFESf.JPG,2017-07-19,left,train,train,val
2062,t025,images/t025/IaeLxnIJnK.JPG,2017-07-19,topleft,train,train,train
2063,t025,images/t025/XwJcUyQfBz.JPG,2017-07-19,topright,train,train,train
2064,t025,images/t025/RNbByBqTMF.JPG,2017-07-19,left,train,train,train
2066,t025,images/t025/VQWmYImXNs.JPG,2017-07-19,right,train,train,train
2067,t025,images/t025/NdBQPTFCSC.JPG,2018-08-19,right,train,train,train
2068,t025,images/t025/WZyWOzeXPk.JPG,2018-08-19,left,train,train,train
2069,t025,images/t025/vWrYSuHipe.JPG,2018-08-19,topright,train,train,train
2070,t025,images/t025/SpptFFIVBS.JPG,2018-08-19,below,train,train,train
2071,t025,images/t025/TNUqqnDQXQ.JPG,2018-08-19,left,train,train,test
2072,t025,images/t025/fxhogUBHNm.JPG,2018-08-19,top,train,train,train
2073,t025,images/t025/rbjAtXwURK.JPG,2018-08-19,left,train,train,train
2074,t025,images/t025/LpldShIxDc.JPG,2018-08-19,top,train,train,train
2075,t025,images/t025/leXzvjyWJk.jpg,2019-06-18,topleft,val,val,train
2076,t025,images/t025/vsomsWqtXo.jpg,2019-06-18,right,val,val,train
2077,t025,images/t025/WhBgbmImGm.jpg,2019-06-18,topright,val,val,train
2078,t025,images/t025/YgqAqewXlT.jpg,2019-06-18,left,val,val,train
2079,t025,images/t025/zuaNGnJqnI.jpg,2019-06-18,left,val,val,train
2080,t025,images/t025/gSGJQQyduo.jpg,2019-06-18,topright,val,val,train
2081,t025,images/t025/AFjBZDTjic.jpg,2019-06-18,topright,val,val,test
2082,t025,images/t025/BUVWYCWvbI.jpg,2019-06-18,left,val,val,test
2083,t025,images/t025/weuDDmxeHm.JPG,2011-09-18,left,train,train,train
2084,t025,images/t025/tIUpyqSBbY.jpg,2011-09-18,topleft,train,train,train
2085,t025,images/t025/LqZkhawjzl.JPG,2011-09-18,topright,train,train,val
2086,t025,images/t025/vkdzTpAAjg.JPG,2011-09-18,top,train,train,train
2087,t025,images/t025/OoTZSrLTiM.JPG,2011-09-18,topright,train,train,train
2088,t025,images/t025/oEdwFFfTXH.JPG,2011-09-18,top,train,train,train
2089,t025,images/t025/DksZgGlWRa.JPG,2011-09-18,left,train,train,train
2090,t025,images/t025/vsDHXoXSMc.JPG,2011-09-18,top,train,train,train
2091,t025,images/t025/hLJMncAAnV.JPG,2011-09-18,topright,train,train,train
2427,t026,images/t026/QrQBOlhisS.JPG,2011-09-26,topleft,train,train,train
2428,t026,images/t026/HagbygYkHb.JPG,2011-09-26,topleft,train,train,train
2429,t026,images/t026/scWLTdLrLg.jpg,2011-09-26,topright,train,train,train
2430,t026,images/t026/OgPQxVJyQJ.JPG,2011-09-26,top,train,train,val
2431,t026,images/t026/hRSLrajsXq.JPG,2011-09-26,right,train,train,train
2432,t026,images/t026/HoDJNfupee.JPG,2011-09-26,topright,train,train,train
2433,t026,images/t026/czfrKNqkgv.JPG,2011-09-26,right,train,train,train
2434,t026,images/t026/YhRIyreKUF.JPG,2011-09-26,topright,train,train,train
2435,t026,images/t026/TGWkcMDJLc.JPG,2011-09-26,topleft,train,train,train
2436,t026,images/t026/oaDrtNAMzp.JPG,2011-09-26,right,train,train,test
2813,t027,images/t027/jGNxjZeHpG.JPG,2012-07-01,topleft,train,train,test
2814,t027,images/t027/sskAnbggiE.JPG,2012-07-01,topleft,train,train,train
2815,t027,images/t027/bYEEoazjaI.JPG,2012-07-01,right,train,train,train
2816,t027,images/t027/qWfdnlOsnv.JPG,2012-07-18,left,train,test,val
2817,t027,images/t027/hJQbPvExcp.JPG,2012-07-18,topleft,train,test,train
2818,t027,images/t027/iaxbqPAZsa.JPG,2012-07-18,topright,train,test,train
2819,t027,images/t027/SSErxDJMTK.JPG,2012-07-18,topright,train,test,train
2820,t027,images/t027/BUvOCVffWL.JPG,2012-07-18,topright,train,test,train
2821,t027,images/t027/NIDSfvqbbC.JPG,2012-07-18,topright,train,test,train
2822,t027,images/t027/BSKtdmcbFQ.JPG,2012-07-18,left,train,test,train
7397,t028,images/t028/xDZyZERFmC.JPG,2016-07-08,right,train,train,train
7398,t028,images/t028/TZvYwQXldk.JPG,2016-07-08,left,train,train,train
7399,t028,images/t028/iToBMNPmTt.JPG,2016-07-08,left,train,train,train
7400,t028,images/t028/EqMcxuBSro.JPG,2016-07-08,left,train,train,train
7401,t028,images/t028/bfqKBwwfjE.JPG,2016-07-08,left,train,train,train
7402,t028,images/t028/bHoxlDQjKD.JPG,2016-07-08,top,train,train,train
7403,t028,images/t028/KxUckXPRCp.JPG,2016-07-08,topright,train,train,train
7404,t028,images/t028/ISWUkwjPZP.JPG,2016-07-08,left,train,train,train
7405,t028,images/t028/aFqVrUCwyf.JPG,2016-07-08,topleft,train,train,val
7406,t028,images/t028/vgoEruSMDG.JPG,2016-07-08,right,train,train,train
7407,t028,images/t028/MCyYARCjZo.JPG,2016-07-08,right,train,train,train
7408,t028,images/t028/OLmtfXBSLD.JPG,2016-07-08,left,train,train,train
7409,t028,images/t028/euTZTKOriQ.JPG,2016-07-08,left,train,train,train
7411,t028,images/t028/jEbHmScvsg.JPG,2016-07-08,right,train,train,train
7412,t028,images/t028/iHkYiiAZtb.JPG,2016-07-08,left,train,train,train
7413,t028,images/t028/UzHgoPrQuM.JPG,2016-07-08,left,train,train,train
7414,t028,images/t028/askIoCSXFD.JPG,2016-07-08,left,train,train,train
7415,t028,images/t028/EwdikqJgRT.JPG,2016-07-06,right,train,train,train
7416,t028,images/t028/OHinPOZnYs.JPG,2016-07-06,right,train,train,train
7417,t028,images/t028/hbTjnbEBMg.jpg,2016-07-06,topleft,train,train,train
7418,t028,images/t028/BqnVlhWbki.JPG,2016-07-06,right,train,train,train
7419,t028,images/t028/wzDfpPvrbe.JPG,2016-07-06,right,train,train,train
7420,t028,images/t028/GjFobPimvy.jpg,2016-07-06,left,train,train,train
7421,t028,images/t028/xHIbKgbEJx.JPG,2016-07-06,top,train,train,train
7422,t028,images/t028/ehuKTMGZmQ.JPG,2016-07-06,topleft,train,train,train
7423,t028,images/t028/yKpfVrwXdh.JPG,2020-07-10,left,test,val,train
7424,t028,images/t028/MbTOFSqlnF.JPG,2020-07-10,right,test,val,val
7425,t028,images/t028/dJIYokVOcK.JPG,2020-07-10,left,test,val,train
7426,t028,images/t028/uYEDxxacsc.JPG,2020-07-10,left,test,val,train
7427,t028,images/t028/xdIKOPbcAP.JPG,2020-07-10,top,test,val,train
7428,t028,images/t028/RmjLIDpIVC.JPG,2020-07-10,left,test,val,test
7429,t028,images/t028/HMEQlApvVB.JPG,2020-07-10,right,test,val,train
7430,t028,images/t028/uktMPGIpYY.JPG,2020-07-10,topleft,test,val,train
7431,t028,images/t028/wDpRtiZzgk.JPG,2020-07-10,left,test,val,train
7432,t028,images/t028/hcJvAXUSJo.JPG,2020-07-10,right,test,val,val
7433,t028,images/t028/kSLGiZXByi.JPG,2020-07-10,right,test,val,train
7434,t028,images/t028/aSHTwUcOdc.JPG,2020-07-10,right,test,val,train
7435,t028,images/t028/CYAjhkAOIC.JPG,2020-07-10,left,test,val,train
7437,t028,images/t028/AXPeNpDdiC.JPG,2018-07-01,front,train,train,test
7438,t028,images/t028/KitJGyhsHG.JPG,2018-07-01,right,train,train,train
7439,t028,images/t028/kaGoIZUqgu.JPG,2018-07-01,left,train,train,train
7440,t028,images/t028/ojlDwPjAay.JPG,2018-07-01,topright,train,train,train
7441,t028,images/t028/BBjhjfiiSm.JPG,2018-07-01,left,train,train,test
7442,t028,images/t028/sSdpISXDna.JPG,2018-07-06,left,train,train,test
7443,t028,images/t028/aQhnDQyJNZ.JPG,2018-07-06,left,train,train,train
7444,t028,images/t028/GLUrylDBvm.JPG,2018-07-06,topleft,train,train,test
7445,t028,images/t028/rDnKHrMiFD.JPG,2018-07-06,left,train,train,train
7446,t028,images/t028/GRzvaNTdwG.JPG,2018-07-06,left,train,train,train
7447,t028,images/t028/mNxlvhlCvo.JPG,2018-07-06,right,train,train,train
7448,t028,images/t028/ozzByXwqMg.JPG,2018-06-21,right,train,train,train
7449,t028,images/t028/vEoYsIBZay.JPG,2018-06-21,left,train,train,test
7450,t028,images/t028/OxJoFjzBOi.JPG,2018-06-21,right,train,train,train
7451,t028,images/t028/jeyKXBaIPt.JPG,2018-06-21,topright,train,train,train
7452,t028,images/t028/WTvTGAScQA.JPG,2018-07-06,left,train,train,train
7453,t028,images/t028/iOeppUKJaV.JPG,2018-07-06,left,train,train,test
7454,t028,images/t028/uCkZalDodp.JPG,2018-07-06,front,train,train,train
7455,t028,images/t028/PXEUJQHAEz.JPG,2018-07-06,right,train,train,test
7456,t028,images/t028/ufeeKhuLcI.JPG,2018-07-06,right,train,train,train
7457,t028,images/t028/hgywyXBgXT.JPG,2012-07-01,topright,train,train,train
7458,t028,images/t028/bULKcpcjhV.JPG,2012-07-01,left,train,train,train
7459,t028,images/t028/vuvkjKxrlJ.JPG,2012-07-01,right,train,train,train
7460,t028,images/t028/vIxOiyXAZg.JPG,2012-07-01,left,train,train,train
7461,t028,images/t028/IFCfoFHQkk.JPG,2012-07-01,right,train,train,train
4189,t029,images/t029/dlXtYobIuB.JPG,2016-06-26,topleft,train,test,train
4190,t029,images/t029/OCLeOhgKSo.JPG,2016-06-26,left,train,test,val
4191,t029,images/t029/kkhbMIPOsj.JPG,2016-07-01,topright,train,val,train
4192,t029,images/t029/wNZIYSiTYN.jpg,2016-07-01,topleft,train,val,test
4193,t029,images/t029/xzPRcMLxJu.JPG,2016-07-01,right,train,val,train
4194,t029,images/t029/fqKHYAzQBb.JPG,2016-07-01,topright,train,val,train
4195,t029,images/t029/wxvXvYsHZa.JPG,2016-07-01,right,train,val,train
4196,t029,images/t029/QJqSSYqHpc.JPG,2016-07-01,left,train,val,train
4197,t029,images/t029/ZlWvEqpTZy.JPG,2012-07-05,top,train,train,train
4198,t029,images/t029/UGHfNpxYIz.JPG,2012-07-05,right,train,train,train
4199,t029,images/t029/tuYJpCLsNl.JPG,2012-07-05,right,train,train,val
